"county_code","date_id","Trump","Clinton","Johnson","Stein"
39031,1015,6.72,4.35,0,0
39033,1015,6.84,3.91,0,0
39035,1015,8.27,4.24,0,0
39037,1015,6.39,4.14,0,0
39039,1015,8.84,4.56,0,0
39041,1015,8.66,5.59,0,0
39043,1015,9.28,5.17,0,0
39045,1015,7.94,4.74,0,0
39047,1015,8.11,4.64,0,0
39049,1015,9.10,5.72,0,0
39051,1015,8.04,4.33,0,0
39053,1015,4.97,4.18,0,0
39055,1015,7.98,4.46,0,0
39057,1015,7.96,4.54,0,0
39059,1015,6.90,3.51,0,0
39061,1015,8.95,4.70,0,0
39063,1015,6.46,4.15,0,0
39065,1015,7.20,4.21,0,0
39067,1015,7.46,4.82,0,0
39069,1015,7.13,3.27,0,0
39071,1015,7.09,4.79,0,0
39073,1015,7.45,4.18,0,0
39075,1015,8.61,4.14,0,0
39077,1015,8.30,4.79,0,0
39079,1015,6.86,3.08,0,0
39081,1015,7.47,4.43,0,0
39083,1015,8.88,5.44,0,0
39085,1015,8.41,4.42,0,0
39087,1015,10.14,5.25,0,0
39089,1015,7.55,4.44,0,0
39091,1015,5.86,3.84,0,0
39093,1015,7.79,4.28,0,0
39095,1015,7.54,4.14,0,0
39097,1015,8.24,4.84,0,0
39099,1015,8.38,4.79,0,0
39101,1015,6.98,4.38,0,0
39103,1015,8.72,4.78,0,0
39105,1015,4.71,3.35,0,0
39107,1015,6.37,4.19,0,0
39109,1015,7.24,4.45,0,0
39111,1015,7.52,5.34,0,0
39113,1015,7.79,4.33,0,0
39115,1015,5.84,3.58,0,0
39117,1015,7.34,3.69,0,0
39119,1015,7.05,4.31,0,0
39121,1015,6.06,3.37,0,0
39123,1015,7.02,4.14,0,0
39125,1015,6.90,3.84,0,0
39127,1015,6.82,4.38,0,0
39129,1015,7.52,4.73,0,0
39131,1015,6.38,4.05,0,0
39133,1015,8.11,4.62,0,0
39135,1015,7.33,4.98,0,0
39137,1015,8.72,4.20,0,0
39139,1015,6.97,4.44,0,0
39141,1015,6.89,4.04,0,0
39143,1015,7.37,4.09,0,0
39145,1015,8.49,4.94,0,0
39147,1015,7.65,4.66,0,0
39149,1015,6.65,3.60,0,0
39151,1015,8.23,4.25,0,0
39153,1015,8.33,4.47,0,0
39155,1015,8.41,4.93,0,0
39157,1015,7.68,4.54,0,0
39159,1015,6.28,3.88,0,0
39161,1015,5.45,5.04,0,0
39163,1015,6.67,3.41,0,0
39165,1015,9.49,5.28,0,0
39167,1015,8.21,4.44,0,0
39169,1015,7.82,4.86,0,0
39171,1015,8.21,4.70,0,0
39173,1015,8.12,4.49,0,0
39175,1015,8.47,5.04,0,0
40001,1015,5.63,1.69,0,0
40003,1015,4.00,3.56,0,0
40005,1015,4.08,2.76,0,0
40007,1015,9.95,2.15,0,0
40009,1015,6.41,2.99,0,0
40011,1015,6.65,2.44,0,0
40013,1015,5.18,3.36,0,0
40015,1015,8.32,4.16,0,0
40017,1015,8.16,4.61,0,0
40019,1015,5.80,4.41,0,0
40021,1015,6.37,3.95,0,0
40023,1015,5.64,2.66,0,0
40025,1015,3.31,1.65,0,0
40027,1015,7.72,4.93,0,0
40029,1015,4.31,1.44,0,0
40031,1015,6.17,3.45,0,0
40033,1015,4.53,3.63,0,0
40035,1015,5.80,3.43,0,0
40037,1015,7.03,4.45,0,0
40039,1015,6.48,3.61,0,0
40041,1015,7.25,3.83,0,0
40043,1015,4.27,3.91,0,0
40045,1015,2.71,0.90,0,0
40047,1015,5.41,3.73,0,0
40049,1015,6.86,4.20,0,0
40051,1015,6.01,3.76,0,0
40053,1015,9.43,1.89,0,0
40055,1015,6.78,4.24,0,0
40057,1015,7.84,0.98,0,0
40059,1015,7.14,5.36,0,0
40061,1015,5.54,4.50,0,0
40063,1015,10.75,2.39,0,0
40065,1015,7.10,4.95,0,0
40067,1015,4.72,2.36,0,0
40069,1015,7.65,4.02,0,0
40071,1015,6.46,3.66,0,0
40073,1015,5.09,3.96,0,0
40075,1015,8.17,5.45,0,0
40077,1015,5.50,3.82,0,0
40079,1015,5.18,3.60,0,0
40081,1015,7.00,3.35,0,0
40083,1015,6.58,4.45,0,0
40085,1015,6.97,2.28,0,0
40087,1015,9.12,4.60,0,0
40089,1015,6.08,3.89,0,0
40091,1015,6.64,5.61,0,0
40093,1015,6.19,3.91,0,0
40095,1015,4.31,4.31,0,0
40097,1015,5.77,3.60,0,0
40099,1015,8.49,6.77,0,0
40101,1015,8.39,3.75,0,0
40103,1015,3.82,3.54,0,0
40105,1015,11.78,5.21,0,0
40107,1015,5.69,1.49,0,0
40109,1015,7.12,3.91,0,0
40111,1015,5.64,3.46,0,0
40113,1015,6.66,3.91,0,0
40115,1015,5.66,3.14,0,0
40117,1015,7.88,4.28,0,0
40119,1015,7.52,4.27,0,0
40121,1015,4.80,3.87,0,0
40123,1015,7.02,5.56,0,0
40125,1015,5.89,3.97,0,0
40127,1015,3.46,5.63,0,0
40129,1015,9.20,6.00,0,0
40131,1015,6.52,4.19,0,0
40133,1015,6.61,3.75,0,0
40135,1015,4.78,3.53,0,0
40137,1015,6.44,5.99,0,0
40139,1015,8.51,2.88,0,0
40141,1015,4.67,5.77,0,0
40143,1015,7.32,4.02,0,0
40145,1015,8.28,3.78,0,0
40147,1015,6.54,3.75,0,0
40149,1015,4.60,1.94,0,0
40151,1015,5.73,2.94,0,0
40153,1015,6.18,3.41,0,0
41001,1015,4.56,3.83,0,0
41003,1015,7.04,3.59,0,0
41005,1015,7.46,3.94,0,0
41007,1015,8.27,3.74,0,0
41009,1015,9.38,3.51,0,0
41011,1015,6.59,3.12,0,0
41013,1015,4.88,2.72,0,0
41015,1015,5.90,3.35,0,0
41017,1015,7.50,3.73,0,0
41019,1015,5.50,3.59,0,0
41021,1015,4.41,1.47,0,0
41023,1015,6.29,3.37,0,0
41025,1015,6.62,2.29,0,0
41027,1015,7.26,3.59,0,0
41029,1015,6.57,3.36,0,0
41031,1015,4.85,2.35,0,0
41033,1015,6.90,3.77,0,0
41035,1015,4.86,3.29,0,0
41037,1015,10.96,2.50,0,0
41039,1015,7.83,3.95,0,0
41041,1015,8.68,2.86,0,0
41043,1015,6.58,3.17,0,0
41045,1015,4.38,5.27,0,0
41047,1015,6.48,3.34,0,0
41049,1015,0.55,0.30,0,0
41051,1015,8.44,4.06,0,0
41053,1015,6.88,3.70,0,0
41055,1015,4.33,4.33,0,0
41057,1015,6.45,3.59,0,0
41059,1015,6.04,2.97,0,0
41061,1015,5.74,4.12,0,0
41063,1015,7.92,3.37,0,0
41065,1015,6.79,4.29,0,0
41067,1015,8.19,4.31,0,0
41069,1015,3.19,2.13,0,0
41071,1015,7.43,4.00,0,0
42001,1015,8.80,4.98,0,0
42003,1015,9.72,5.02,0,0
42005,1015,6.26,4.43,0,0
42007,1015,11.14,5.61,0,0
42009,1015,8.26,4.20,0,0
42011,1015,8.19,4.36,0,0
42013,1015,7.91,4.93,0,0
42015,1015,7.76,3.76,0,0
42017,1015,9.65,5.80,0,0
42019,1015,8.98,5.08,0,0
42021,1015,7.73,4.07,0,0
42023,1015,3.41,5.80,0,0
42025,1015,9.05,5.33,0,0
42027,1015,9.20,4.79,0,0
42029,1015,10.32,5.09,0,0
42031,1015,6.83,4.67,0,0
42033,1015,6.84,3.79,0,0
42035,1015,6.48,4.89,0,0
42037,1015,9.52,4.46,0,0
42039,1015,6.91,4.09,0,0
42041,1015,8.34,4.63,0,0
42043,1015,8.36,4.42,0,0
42045,1015,9.61,5.16,0,0
42047,1015,8.82,4.09,0,0
42049,1015,7.42,4.18,0,0
42051,1015,8.55,5.34,0,0
42053,1015,19.49,5.05,0,0
42055,1015,7.58,5.12,0,0
42057,1015,10.11,8.36,0,0
42059,1015,7.67,4.50,0,0
42061,1015,6.90,4.55,0,0
42063,1015,8.83,4.85,0,0
42065,1015,8.47,4.28,0,0
42067,1015,8.22,4.00,0,0
42069,1015,9.69,5.34,0,0
42071,1015,8.35,4.73,0,0
42073,1015,9.57,5.03,0,0
42075,1015,7.52,4.34,0,0
42077,1015,7.90,4.83,0,0
42079,1015,9.35,4.69,0,0
42081,1015,7.00,4.68,0,0
42083,1015,7.48,3.63,0,0
42085,1015,8.61,5.26,0,0
42087,1015,9.13,5.63,0,0
42089,1015,8.86,4.92,0,0
42091,1015,10.16,5.41,0,0
42093,1015,7.49,5.27,0,0
42095,1015,8.19,4.82,0,0
42097,1015,7.71,4.79,0,0
42099,1015,7.01,4.90,0,0
42101,1015,8.48,4.22,0,0
42103,1015,10.09,5.89,0,0
42105,1015,8.84,3.92,0,0
42107,1015,8.59,4.52,0,0
42109,1015,7.26,5.32,0,0
42111,1015,9.55,6.17,0,0
42113,1015,10.17,7.56,0,0
42115,1015,7.08,3.59,0,0
42117,1015,6.17,2.78,0,0
42119,1015,9.73,5.91,0,0
42121,1015,7.67,4.42,0,0
42123,1015,7.49,4.75,0,0
42125,1015,10.05,5.33,0,0
42127,1015,8.01,5.02,0,0
42129,1015,9.15,5.15,0,0
42131,1015,7.73,4.93,0,0
42133,1015,8.19,4.52,0,0
44001,1015,8.23,5.08,0,0
44003,1015,8.81,4.54,0,0
44005,1015,9.21,4.28,0,0
44007,1015,8.27,4.14,0,0
44009,1015,8.96,4.72,0,0
45001,1015,6.46,3.79,0,0
45003,1015,6.23,3.68,0,0
45005,1015,5.65,2.26,0,0
45007,1015,6.62,3.27,0,0
45009,1015,4.28,1.65,0,0
45011,1015,6.24,2.76,0,0
45013,1015,5.11,2.47,0,0
45015,1015,5.72,3.05,0,0
45017,1015,4.02,0.98,0,0
45019,1015,6.37,3.12,0,0
45021,1015,6.19,2.95,0,0
45023,1015,8.18,3.93,0,0
45025,1015,5.00,3.04,0,0
45027,1015,5.98,1.86,0,0
45029,1015,4.86,2.20,0,0
45031,1015,4.25,1.89,0,0
45033,1015,6.27,1.45,0,0
45035,1015,5.98,3.01,0,0
45037,1015,5.91,3.65,0,0
45039,1015,4.39,2.66,0,0
45041,1015,4.78,2.39,0,0
45043,1015,6.21,3.26,0,0
45045,1015,7.37,3.76,0,0
45047,1015,5.32,2.61,0,0
45049,1015,7.72,2.57,0,0
45051,1015,5.93,3.12,0,0
45053,1015,4.92,2.55,0,0
45055,1015,5.95,2.91,0,0
45057,1015,7.40,4.21,0,0
45059,1015,6.82,4.04,0,0
45061,1015,5.01,1.30,0,0
45063,1015,6.98,3.69,0,0
45065,1015,6.39,4.74,0,0
45067,1015,4.98,2.16,0,0
45069,1015,4.60,2.82,0,0
45071,1015,5.39,2.41,0,0
45073,1015,7.01,4.01,0,0
45075,1015,5.99,2.67,0,0
45077,1015,6.66,3.90,0,0
45079,1015,7.33,3.28,0,0
45081,1015,5.92,2.63,0,0
45083,1015,7.08,3.70,0,0
45085,1015,4.88,2.34,0,0
45087,1015,4.81,2.53,0,0
45089,1015,3.99,1.46,0,0
45091,1015,7.36,3.53,0,0
46003,1015,3.03,4.04,0,0
46005,1015,5.98,2.77,0,0
46007,1015,3.55,3.55,0,0
46009,1015,8.88,7.11,0,0
46011,1015,5.86,4.00,0,0
46013,1015,6.51,4.82,0,0
46015,1015,7.50,3.75,0,0
46017,1015,6.90,3.45,0,0
46019,1015,4.22,2.03,0,0
46021,1015,13.79,6.90,0,0
46023,1015,5.32,2.50,0,0
46025,1015,3.70,2.22,0,0
46027,1015,7.12,5.41,0,0
46029,1015,6.80,3.09,0,0
46031,1015,4.70,1.34,0,0
46033,1015,6.14,4.01,0,0
46035,1015,5.53,2.96,0,0
46037,1015,7.44,5.12,0,0
46039,1015,6.58,5.33,0,0
46041,1015,5.99,3.42,0,0
46043,1015,3.97,2.65,0,0
46045,1015,13.10,5.52,0,0
46047,1015,4.34,4.47,0,0
46049,1015,11.49,6.90,0,0
46051,1015,6.61,4.70,0,0
46053,1015,6.64,3.32,0,0
46055,1015,5.83,6.67,0,0
46057,1015,9.07,3.68,0,0
46059,1015,1.13,3.95,0,0
46061,1015,8.79,0.00,0,0
46063,1015,5.26,0.00,0,0
46065,1015,8.11,3.10,0,0
46067,1015,9.01,4.50,0,0
46069,1015,6.49,6.49,0,0
46071,1015,7.74,3.57,0,0
46073,1015,29.03,0.00,0,0
46075,1015,3.28,2.46,0,0
46077,1015,6.52,2.17,0,0
46079,1015,5.66,3.17,0,0
46081,1015,7.12,4.21,0,0
46083,1015,6.96,4.79,0,0
46085,1015,6.01,2.83,0,0
46087,1015,6.96,4.76,0,0
46089,1015,9.52,3.70,0,0
46091,1015,6.64,0.88,0,0
46093,1015,6.12,3.51,0,0
46095,1015,0.00,1.27,0,0
46097,1015,6.84,2.11,0,0
46099,1015,7.34,3.69,0,0
46101,1015,7.47,3.08,0,0
46103,1015,4.23,2.54,0,0
46105,1015,5.17,2.59,0,0
46107,1015,9.77,4.60,0,0
46109,1015,6.36,3.05,0,0
46111,1015,12.77,4.26,0,0
46113,1015,3.71,1.98,0,0
46115,1015,14.11,2.76,0,0
46117,1015,3.33,3.33,0,0
46119,1015,6.39,4.35,0,0
46121,1015,6.64,0.47,0,0
46123,1015,6.69,2.91,0,0
46125,1015,8.31,2.58,0,0
46127,1015,6.24,3.68,0,0
46129,1015,5.06,2.53,0,0
46135,1015,6.56,4.74,0,0
46137,1015,1.49,1.49,0,0
47001,1015,7.97,4.11,0,0
47003,1015,7.31,4.14,0,0
47005,1015,8.62,3.29,0,0
47007,1015,4.40,3.73,0,0
47009,1015,6.98,4.05,0,0
47011,1015,6.97,3.56,0,0
47013,1015,8.07,4.31,0,0
47015,1015,7.26,4.02,0,0
47017,1015,7.23,4.36,0,0
47019,1015,6.96,4.06,0,0
47021,1015,6.23,3.69,0,0
47023,1015,8.17,3.08,0,0
47025,1015,8.46,4.06,0,0
47027,1015,6.32,2.60,0,0
47029,1015,5.35,4.46,0,0
47031,1015,6.60,3.05,0,0
47033,1015,5.08,3.02,0,0
47035,1015,5.84,3.89,0,0
47037,1015,7.83,3.93,0,0
47039,1015,6.40,2.33,0,0
47041,1015,6.30,3.95,0,0
47043,1015,7.53,5.37,0,0
47045,1015,8.21,4.06,0,0
47047,1015,6.66,4.07,0,0
47049,1015,5.75,4.21,0,0
47051,1015,8.58,5.21,0,0
47053,1015,7.27,3.94,0,0
47055,1015,5.69,3.09,0,0
47057,1015,4.56,3.47,0,0
47059,1015,8.26,3.91,0,0
47061,1015,6.90,4.67,0,0
47063,1015,7.14,4.09,0,0
47065,1015,7.13,3.84,0,0
47067,1015,3.09,2.06,0,0
47069,1015,4.98,2.77,0,0
47071,1015,4.89,3.63,0,0
47073,1015,7.72,3.68,0,0
47075,1015,5.48,3.11,0,0
47077,1015,4.96,2.74,0,0
47079,1015,5.89,3.55,0,0
47081,1015,8.92,3.88,0,0
47083,1015,7.43,3.59,0,0
47085,1015,5.88,3.50,0,0
47087,1015,6.78,5.03,0,0
47089,1015,7.48,4.06,0,0
47091,1015,7.16,4.29,0,0
47093,1015,7.48,4.25,0,0
47095,1015,4.85,1.21,0,0
47097,1015,4.42,2.33,0,0
47099,1015,5.35,3.84,0,0
47101,1015,9.49,3.54,0,0
47103,1015,6.50,4.42,0,0
47105,1015,5.75,4.20,0,0
47107,1015,5.78,3.80,0,0
47109,1015,5.89,3.38,0,0
47111,1015,5.82,3.83,0,0
47113,1015,6.68,3.92,0,0
47115,1015,9.73,4.72,0,0
47117,1015,6.00,3.71,0,0
47119,1015,8.37,4.64,0,0
47121,1015,5.72,3.54,0,0
47123,1015,6.16,5.16,0,0
47125,1015,5.96,3.52,0,0
47127,1015,8.51,5.73,0,0
47129,1015,7.78,3.56,0,0
47131,1015,7.44,4.20,0,0
47133,1015,7.89,5.46,0,0
47135,1015,5.38,3.73,0,0
47137,1015,6.36,2.89,0,0
47139,1015,5.86,4.46,0,0
47141,1015,6.98,4.04,0,0
47143,1015,6.75,4.61,0,0
47145,1015,5.77,3.97,0,0
47147,1015,6.84,4.25,0,0
47149,1015,6.79,4.32,0,0
47151,1015,6.43,3.22,0,0
47153,1015,7.76,4.59,0,0
47155,1015,6.80,3.65,0,0
47157,1015,6.72,3.40,0,0
47159,1015,6.66,3.68,0,0
47161,1015,4.61,3.17,0,0
47163,1015,7.39,4.61,0,0
47165,1015,8.06,4.49,0,0
47167,1015,6.45,3.73,0,0
47169,1015,4.20,4.20,0,0
47171,1015,9.24,6.53,0,0
47173,1015,6.99,3.73,0,0
47175,1015,6.59,4.02,0,0
47177,1015,7.13,3.78,0,0
47179,1015,7.29,4.63,0,0
47181,1015,5.09,3.82,0,0
47183,1015,5.66,3.41,0,0
47185,1015,7.28,2.80,0,0
47187,1015,7.40,4.12,0,0
47189,1015,8.31,4.53,0,0
48001,1015,7.63,4.22,0,0
48003,1015,5.29,3.39,0,0
48005,1015,5.77,3.30,0,0
48007,1015,6.87,4.16,0,0
48009,1015,5.97,3.89,0,0
48011,1015,4.26,4.26,0,0
48013,1015,4.69,2.87,0,0
48015,1015,7.50,3.41,0,0
48017,1015,5.85,2.64,0,0
48019,1015,10.66,4.36,0,0
48021,1015,6.45,3.58,0,0
48023,1015,6.51,1.53,0,0
48025,1015,4.25,3.26,0,0
48027,1015,5.59,3.25,0,0
48029,1015,6.64,3.28,0,0
48031,1015,5.00,2.38,0,0
48033,1015,5.56,11.11,0,0
48035,1015,5.24,3.60,0,0
48037,1015,6.37,3.62,0,0
48039,1015,7.38,3.55,0,0
48041,1015,6.98,3.45,0,0
48043,1015,6.52,3.49,0,0
48045,1015,4.82,3.61,0,0
48047,1015,5.88,3.72,0,0
48049,1015,6.06,4.18,0,0
48051,1015,6.05,4.49,0,0
48053,1015,4.23,2.96,0,0
48055,1015,6.87,3.89,0,0
48057,1015,8.69,2.91,0,0
48059,1015,5.18,3.37,0,0
48061,1015,6.05,3.22,0,0
48063,1015,4.35,3.20,0,0
48065,1015,4.44,2.47,0,0
48067,1015,4.60,2.55,0,0
48069,1015,5.25,5.25,0,0
48071,1015,4.99,3.28,0,0
48073,1015,5.23,3.13,0,0
48075,1015,3.35,2.06,0,0
48077,1015,4.73,2.62,0,0
48079,1015,7.89,0.88,0,0
48081,1015,5.23,1.74,0,0
48083,1015,14.04,1.50,0,0
48085,1015,6.83,3.76,0,0
48087,1015,11.82,1.82,0,0
48089,1015,5.68,4.02,0,0
48091,1015,8.10,4.20,0,0
48093,1015,3.85,2.22,0,0
48095,1015,12.50,4.17,0,0
48097,1015,5.55,3.85,0,0
48099,1015,5.20,3.10,0,0
48101,1015,9.82,4.46,0,0
48103,1015,6.38,3.55,0,0
48105,1015,3.67,1.83,0,0
48107,1015,2.77,2.42,0,0
48109,1015,4.13,2.22,0,0
48111,1015,4.48,1.39,0,0
48113,1015,7.20,3.42,0,0
48115,1015,5.09,2.85,0,0
48117,1015,4.88,2.50,0,0
48119,1015,3.04,1.74,0,0
48121,1015,7.63,4.06,0,0
48123,1015,10.16,4.29,0,0
48125,1015,2.10,0.00,0,0
48127,1015,6.78,2.71,0,0
48129,1015,6.63,4.24,0,0
48131,1015,4.73,2.42,0,0
48133,1015,7.37,3.98,0,0
48135,1015,5.05,2.96,0,0
48137,1015,8.06,2.37,0,0
48139,1015,5.98,3.60,0,0
48141,1015,6.09,3.12,0,0
48143,1015,5.57,3.33,0,0
48145,1015,9.67,6.42,0,0
48147,1015,6.56,4.81,0,0
48149,1015,4.58,3.06,0,0
48151,1015,8.55,0.85,0,0
48153,1015,13.20,10.41,0,0
48155,1015,5.95,5.95,0,0
48157,1015,7.90,3.77,0,0
48159,1015,9.55,3.51,0,0
48161,1015,5.36,3.39,0,0
48163,1015,3.48,2.49,0,0
48165,1015,6.49,4.95,0,0
48167,1015,6.70,3.79,0,0
48169,1015,7.22,3.04,0,0
48171,1015,7.87,4.49,0,0
48173,1015,4.35,0.00,0,0
48175,1015,5.01,1.50,0,0
48177,1015,5.04,3.65,0,0
48179,1015,4.10,2.52,0,0
48181,1015,5.92,4.09,0,0
48183,1015,5.70,3.84,0,0
48185,1015,3.75,1.80,0,0
48187,1015,7.11,3.50,0,0
48189,1015,4.29,3.35,0,0
48191,1015,4.68,0.00,0,0
48193,1015,4.51,2.44,0,0
48195,1015,4.80,3.28,0,0
48197,1015,7.19,6.25,0,0
48199,1015,6.06,3.80,0,0
48201,1015,6.66,3.30,0,0
48203,1015,5.58,3.50,0,0
48205,1015,4.60,0.00,0,0
48207,1015,4.63,3.09,0,0
48209,1015,6.88,3.95,0,0
48211,1015,3.50,2.70,0,0
48213,1015,5.60,3.85,0,0
48215,1015,5.27,3.03,0,0
48217,1015,6.83,4.14,0,0
48219,1015,4.91,3.51,0,0
48221,1015,6.60,3.14,0,0
48223,1015,5.26,3.63,0,0
48225,1015,5.90,4.48,0,0
48227,1015,7.10,3.01,0,0
48229,1015,6.59,2.78,0,0
48231,1015,6.44,4.06,0,0
48233,1015,4.85,4.73,0,0
48235,1015,4.39,4.39,0,0
48237,1015,5.63,5.41,0,0
48239,1015,4.06,2.24,0,0
48241,1015,7.39,4.33,0,0
48243,1015,2.96,3.94,0,0
48245,1015,6.70,3.37,0,0
48247,1015,5.07,0.72,0,0
48249,1015,6.65,3.97,0,0
48251,1015,6.42,3.43,0,0
48253,1015,6.17,3.78,0,0
48255,1015,7.25,4.33,0,0
48257,1015,5.62,3.23,0,0
48259,1015,6.99,3.92,0,0
48261,1015,7.69,2.56,0,0
48263,1015,4.26,8.51,0,0
48265,1015,5.75,3.18,0,0
48267,1015,6.35,2.01,0,0
48269,1015,9.46,4.05,0,0
48271,1015,4.56,2.49,0,0
48273,1015,4.52,3.48,0,0
48275,1015,4.69,1.56,0,0
48277,1015,5.93,4.02,0,0
48279,1015,5.03,3.61,0,0
48281,1015,4.37,3.85,0,0
48283,1015,3.52,2.11,0,0
48285,1015,7.19,5.00,0,0
48287,1015,5.86,4.90,0,0
48289,1015,5.56,3.31,0,0
48291,1015,3.84,2.92,0,0
48293,1015,5.07,2.99,0,0
48295,1015,3.68,1.47,0,0
48297,1015,5.45,4.03,0,0
48299,1015,5.29,3.64,0,0
48301,1015,11.11,9.09,0,0
48303,1015,5.77,3.17,0,0
48305,1015,4.01,2.68,0,0
48307,1015,5.94,3.48,0,0
48309,1015,6.14,3.42,0,0
48311,1015,4.90,2.32,0,0
48313,1015,5.37,3.36,0,0
48315,1015,4.38,2.63,0,0
48317,1015,5.75,2.97,0,0
48319,1015,4.31,5.88,0,0
48321,1015,7.43,4.66,0,0
48323,1015,5.52,3.71,0,0
48325,1015,7.08,3.20,0,0
48327,1015,13.51,10.81,0,0
48329,1015,6.13,3.17,0,0
48331,1015,6.01,3.45,0,0
48333,1015,3.75,3.75,0,0
48335,1015,6.14,1.36,0,0
48337,1015,5.75,3.36,0,0
48339,1015,6.58,3.67,0,0
48341,1015,3.07,2.09,0,0
48343,1015,3.24,2.06,0,0
48345,1015,3.33,3.33,0,0
48347,1015,5.61,3.23,0,0
48349,1015,5.06,2.47,0,0
48351,1015,5.62,2.69,0,0
48353,1015,5.00,3.28,0,0
48355,1015,6.04,3.39,0,0
48357,1015,6.75,1.61,0,0
48359,1015,2.66,1.60,0,0
48361,1015,5.97,3.18,0,0
48363,1015,6.16,2.63,0,0
48365,1015,8.65,3.46,0,0
48367,1015,6.60,3.79,0,0
48369,1015,7.03,2.06,0,0
48371,1015,6.54,4.72,0,0
48373,1015,5.17,3.16,0,0
48375,1015,4.49,2.76,0,0
48377,1015,9.57,4.00,0,0
48379,1015,1.49,2.65,0,0
48381,1015,5.64,3.31,0,0
48383,1015,2.52,3.67,0,0
48385,1015,12.29,4.47,0,0
48387,1015,4.58,2.81,0,0
48389,1015,5.63,7.96,0,0
48391,1015,3.07,1.63,0,0
48393,1015,5.17,5.17,0,0
48395,1015,6.38,6.96,0,0
48397,1015,6.36,3.86,0,0
48399,1015,6.42,2.23,0,0
48401,1015,6.23,3.28,0,0
48403,1015,4.04,4.29,0,0
48405,1015,5.28,0.66,0,0
48407,1015,6.34,4.15,0,0
48409,1015,6.64,3.93,0,0
48411,1015,5.29,3.40,0,0
48413,1015,8.23,4.27,0,0
48415,1015,10.32,3.18,0,0
48417,1015,5.35,1.60,0,0
48419,1015,9.22,4.16,0,0
48421,1015,14.86,5.43,0,0
48423,1015,5.99,3.72,0,0
48425,1015,7.59,4.47,0,0
48427,1015,4.50,3.66,0,0
48429,1015,5.58,3.98,0,0
48431,1015,3.85,0.00,0,0
48433,1015,5.71,4.29,0,0
48435,1015,4.58,2.50,0,0
48437,1015,4.55,3.96,0,0
48439,1015,6.77,3.51,0,0
48441,1015,5.62,3.05,0,0
48443,1015,3.48,1.34,0,0
48445,1015,5.04,3.78,0,0
48447,1015,0.00,0.79,0,0
48449,1015,5.55,3.51,0,0
48451,1015,5.85,3.52,0,0
48453,1015,7.79,3.91,0,0
48455,1015,8.70,4.96,0,0
48457,1015,5.13,3.96,0,0
48459,1015,7.16,3.29,0,0
48461,1015,5.04,3.36,0,0
48463,1015,6.81,3.48,0,0
48465,1015,4.26,2.48,0,0
48467,1015,6.27,2.93,0,0
48469,1015,6.19,3.39,0,0
48471,1015,6.43,3.41,0,0
48473,1015,4.11,2.39,0,0
48475,1015,5.26,3.69,0,0
48477,1015,6.74,3.96,0,0
48479,1015,4.83,2.68,0,0
48481,1015,6.04,3.49,0,0
48483,1015,4.49,1.58,0,0
48485,1015,5.21,4.32,0,0
48487,1015,3.87,2.73,0,0
48489,1015,4.02,2.52,0,0
48491,1015,6.63,3.49,0,0
48493,1015,6.57,4.07,0,0
48495,1015,3.08,3.65,0,0
48497,1015,5.49,3.87,0,0
48499,1015,8.50,3.07,0,0
48501,1015,5.52,3.07,0,0
48503,1015,6.73,2.98,0,0
48505,1015,5.83,3.50,0,0
48507,1015,5.94,6.65,0,0
49001,1015,5.60,2.64,0,0
49003,1015,4.41,2.57,0,0
49005,1015,6.64,3.66,0,0
49007,1015,5.84,3.10,0,0
49009,1015,8.96,0.00,0,0
49011,1015,6.08,3.51,0,0
49013,1015,4.04,2.88,0,0
49015,1015,5.52,2.01,0,0
49017,1015,6.17,2.59,0,0
49019,1015,6.41,4.10,0,0
49021,1015,5.91,3.11,0,0
49023,1015,3.57,4.61,0,0
49025,1015,7.63,2.29,0,0
49027,1015,6.03,2.44,0,0
49029,1015,7.44,3.74,0,0
49031,1015,5.00,2.50,0,0
49033,1015,6.45,3.23,0,0
49035,1015,6.88,3.62,0,0
49037,1015,6.63,2.65,0,0
49039,1015,7.31,5.14,0,0
49041,1015,6.33,3.03,0,0
49043,1015,7.10,3.38,0,0
49045,1015,5.33,3.26,0,0
49047,1015,5.08,3.69,0,0
49049,1015,6.24,3.53,0,0
49051,1015,6.52,3.53,0,0
49053,1015,6.52,3.11,0,0
49055,1015,5.75,1.72,0,0
49057,1015,6.34,3.35,0,0
50001,1015,8.46,5.30,0,0
50003,1015,10.48,4.47,0,0
50005,1015,11.11,3.94,0,0
50007,1015,8.13,4.17,0,0
50009,1015,9.66,3.36,0,0
50011,1015,8.01,3.75,0,0
50013,1015,7.76,2.51,0,0
50015,1015,8.15,3.40,0,0
50017,1015,7.83,4.54,0,0
50019,1015,8.46,5.56,0,0
50021,1015,6.97,4.21,0,0
50023,1015,7.88,3.96,0,0
50025,1015,7.24,4.02,0,0
50027,1015,7.45,3.72,0,0
51001,1015,6.23,3.59,0,0
51003,1015,9.17,4.77,0,0
51005,1015,10.17,4.05,0,0
51007,1015,6.50,5.48,0,0
51009,1015,8.86,4.59,0,0
51011,1015,12.42,4.28,0,0
51013,1015,9.79,5.34,0,0
51015,1015,7.19,4.01,0,0
51017,1015,6.59,2.87,0,0
51019,1015,8.89,4.48,0,0
51021,1015,5.94,0.00,0,0
51023,1015,7.02,4.48,0,0
51025,1015,5.29,2.24,0,0
51027,1015,11.91,6.08,0,0
